VentaID,FechaVenta,DepartamentoVenta,ProvinciaVenta,DistritoVenta,EquipoVenta
136347,2016-08-11,lima,lima,independencia,relampagos
136465,2016-08-12,lima,lima,independencia,relampagos
136471,2016-08-12,lima,lima,chorrillos,relampagos
136487,2016-08-13,lima,lima,independencia,relampagos
136489,2016-08-13,lima,lima,independencia,relampagos
136491,2016-08-13,lima,lima,independencia,relampagos
136500,2016-08-13,lima,lima,independencia,relampagos
136534,2016-08-15,lima,lima,independencia,relampagos
136547,2016-08-15,lima,lima,independencia,relampagos
136765,2016-08-17,lima,lima,independencia,relampagos
136834,2016-08-18,lima,lima,santiago de surco,relampagos
136877,2016-08-18,lima,lima,san isidro,relampagos
136880,2016-08-18,lima,lima,independencia,relampagos
136885,2016-08-18,callao,callao,bellavista,relampagos
136976,2016-08-19,callao,callao,bellavista,relampagos
137031,2016-08-22,lima,lima,independencia,relampagos
137033,2016-08-22,lima,lima,independencia,relampagos
137035,2016-08-22,lima,lima,independencia,relampagos
137161,2016-08-23,lima,lima,independencia,relampagos
137203,2016-08-23,lima,lima,independencia,relampagos
137215,2016-08-23,lima,lima,independencia,relampagos
137276,2016-08-23,lima,lima,independencia,relampagos
137290,2016-08-24,lima,lima,santiago de surco,relampagos
137300,2016-08-24,lima,lima,independencia,relampagos
137328,2016-08-24,lima,lima,independencia,relampagos
137330,2016-08-24,lima,lima,independencia,relampagos
137374,2016-08-24,lima,lima,santiago de surco,relampagos
137379,2016-08-24,lima,lima,santiago de surco,relampagos
137382,2016-08-24,lima,lima,independencia,relampagos
137385,2016-08-25,lima,lima,independencia,relampagos
137491,2016-08-25,lima,lima,independencia,relampagos
137553,2016-08-26,lima,lima,san isidro,relampagos
137577,2016-08-27,lima,lima,san isidro,relampagos
137579,2016-08-27,lima,lima,la victoria,relampagos
137584,2016-08-27,lima,lima,independencia,relampagos
137585,2016-08-27,lima,lima,independencia,relampagos
137637,2016-08-29,lima,lima,la victoria,relampagos
137642,2016-08-29,lima,lima,independencia,relampagos
137683,2016-08-29,callao,callao,bellavista,relampagos
137732,2016-08-29,lima,lima,independencia,relampagos
137743,2016-08-31,lima,lima,independencia,relampagos
137793,2016-08-31,lima,lima,independencia,relampagos
137879,2016-08-31,lima,lima,la victoria,relampagos
137909,2016-08-31,lima,lima,independencia,relampagos
138110,2016-08-31,lima,lima,independencia,relampagos
138144,2016-08-31,lima,lima,la victoria,relampagos
138165,2016-08-31,lima,lima,independencia,relampagos
138173,2016-08-31,lima,lima,la victoria,relampagos
138175,2016-08-31,lima,lima,independencia,relampagos
138184,2016-08-31,lima,lima,independencia,relampagos
138198,2016-08-31,lima,lima,la victoria,relampagos
138209,2016-08-31,lima,lima,la victoria,relampagos
138216,2016-08-31,lima,lima,independencia,relampagos
138227,2016-08-31,lima,lima,independencia,relampagos
138334,2016-09-05,lima,lima,la victoria,relampagos
138367,2016-09-05,lima,lima,independencia,relampagos
138368,2016-09-05,lima,lima,santiago de surco,relampagos
138373,2016-09-06,lima,lima,la victoria,relampagos
138433,2016-09-06,lima,lima,independencia,relampagos
138520,2016-09-07,lima,lima,independencia,relampagos
138524,2016-09-07,lima,lima,independencia,relampagos
138685,2016-09-09,lima,lima,independencia,relampagos
138702,2016-09-10,lima,lima,independencia,relampagos
138713,2016-09-10,lima,lima,la victoria,relampagos
138714,2016-09-10,lima,lima,independencia,relampagos
138723,2016-09-12,lima,lima,san isidro,relampagos
138733,2016-09-12,lima,lima,independencia,relampagos
138744,2016-09-12,lima,lima,independencia,relampagos
138753,2016-09-12,lima,lima,independencia,relampagos
138985,2016-09-13,lima,lima,independencia,relampagos
139016,2016-09-13,lima,lima,independencia,relampagos
139058,2016-09-14,lima,lima,independencia,relampagos
139070,2016-09-14,lima,lima,independencia,relampagos
139110,2016-09-14,lima,lima,independencia,relampagos
139117,2016-09-15,lima,lima,san isidro,relampagos
139172,2016-09-15,lima,lima,independencia,relampagos
139237,2016-09-16,lima,lima,san isidro,relampagos
139268,2016-09-16,lima,lima,independencia,relampagos
139291,2016-09-17,lima,lima,independencia,relampagos
139309,2016-09-17,lima,lima,independencia,relampagos
139322,2016-09-17,lima,lima,independencia,relampagos
139334,2016-09-19,lima,lima,independencia,relampagos
139339,2016-09-19,lima,lima,independencia,relampagos
139343,2016-09-19,lima,lima,chorrillos,relampagos
139370,2016-09-19,lima,lima,independencia,relampagos
139386,2016-09-20,lima,lima,independencia,relampagos
139439,2016-09-20,callao,callao,bellavista,relampagos
139443,2016-09-20,lima,lima,independencia,relampagos
139447,2016-09-20,lima,lima,independencia,relampagos
139461,2016-09-20,lima,lima,independencia,relampagos
139500,2016-09-21,lima,lima,independencia,relampagos
139512,2016-09-21,lima,lima,independencia,relampagos
139538,2016-09-22,lima,lima,independencia,relampagos
139587,2016-09-22,lima,lima,independencia,relampagos
139670,2016-09-23,lima,lima,independencia,relampagos
139759,2016-09-26,callao,callao,bellavista,relampagos
139764,2016-09-26,lima,lima,independencia,relampagos
139772,2016-09-26,lima,lima,independencia,relampagos
139788,2016-09-27,lima,lima,independencia,relampagos
139815,2016-09-27,lima,lima,santiago de surco,relampagos
139848,2016-09-27,lima,lima,independencia,relampagos
139875,2016-09-27,lima,lima,la victoria,relampagos
139883,2016-09-28,lima,lima,independencia,relampagos
139937,2016-09-28,lima,lima,independencia,relampagos
139968,2016-09-28,lima,lima,independencia,relampagos
139976,2016-09-28,lima,lima,independencia,relampagos
139992,2016-09-29,lima,lima,independencia,relampagos
140074,2016-09-30,lima,lima,independencia,relampagos
140093,2016-09-30,lima,lima,independencia,relampagos
140100,2016-09-30,lima,lima,san isidro,relampagos
140102,2016-09-30,lima,lima,santiago de surco,relampagos
140124,2016-09-30,lima,lima,independencia,relampagos
140266,2016-09-30,callao,callao,bellavista,relampagos
140267,2016-09-30,lima,lima,independencia,relampagos
140271,2016-09-30,lima,lima,independencia,relampagos
140278,2016-09-30,lima,lima,independencia,relampagos
140290,2016-09-30,lima,lima,independencia,relampagos
140308,2016-09-30,lima,lima,independencia,relampagos
140321,2016-09-30,lima,lima,independencia,relampagos
140329,2016-09-30,callao,callao,bellavista,relampagos
140333,2016-09-30,lima,lima,independencia,relampagos
140375,2016-09-30,lima,lima,independencia,relampagos
140408,2016-09-30,lima,lima,independencia,relampagos
140428,2016-10-04,lima,lima,independencia,relampagos
140434,2016-10-04,lima,lima,independencia,relampagos
140436,2016-10-04,lima,lima,independencia,relampagos
140439,2016-10-04,lima,lima,independencia,relampagos
140478,2016-10-06,lima,lima,independencia,relampagos
140483,2016-10-06,lima,lima,independencia,relampagos
140488,2016-10-06,lima,lima,santiago de surco,relampagos
140490,2016-10-06,lima,lima,independencia,relampagos
140506,2016-10-06,lima,lima,independencia,relampagos
140516,2016-10-06,lima,lima,independencia,relampagos
140559,2016-10-07,lima,lima,santiago de surco,relampagos
140582,2016-10-07,lima,lima,independencia,relampagos
140590,2016-10-10,lima,lima,independencia,relampagos
140592,2016-10-10,lima,lima,san isidro,relampagos
140598,2016-10-10,lima,lima,san isidro,relampagos
140600,2016-10-10,lima,lima,independencia,relampagos
140641,2016-10-10,lima,lima,independencia,relampagos
140644,2016-10-10,lima,lima,independencia,relampagos
140667,2016-10-10,lima,lima,independencia,relampagos
140677,2016-10-10,lima,lima,san isidro,relampagos
140680,2016-10-10,callao,callao,bellavista,relampagos
140681,2016-10-10,lima,lima,independencia,relampagos
140690,2016-10-11,callao,callao,bellavista,relampagos
140754,2016-10-12,lima,lima,independencia,relampagos
140762,2016-10-12,lima,lima,independencia,relampagos
140774,2016-10-12,callao,callao,bellavista,relampagos
140775,2016-10-12,callao,callao,bellavista,relampagos
140790,2016-10-12,lima,lima,independencia,relampagos
140791,2016-10-12,lima,lima,independencia,relampagos
140793,2016-10-12,lima,lima,independencia,relampagos
140805,2016-10-13,lima,lima,san isidro,relampagos
140966,2016-10-17,lima,lima,independencia,relampagos
141030,2016-10-18,lima,lima,independencia,relampagos
141135,2016-10-20,lima,lima,independencia,relampagos
141151,2016-10-20,lima,lima,santiago de surco,relampagos
141161,2016-10-21,lima,lima,independencia,relampagos
141163,2016-10-21,lima,lima,independencia,relampagos
141189,2016-10-21,lima,lima,independencia,relampagos
141202,2016-10-21,lima,lima,la victoria,relampagos
141207,2016-10-21,lima,lima,santiago de surco,relampagos
141277,2016-10-24,lima,lima,santiago de surco,relampagos
141279,2016-10-24,lima,lima,santiago de surco,relampagos
141301,2016-10-24,lima,lima,independencia,relampagos
141303,2016-10-24,lima,lima,independencia,relampagos
141350,2016-10-25,lima,lima,independencia,relampagos
141352,2016-10-25,lima,lima,independencia,relampagos
141364,2016-10-25,lima,lima,independencia,relampagos
141426,2016-10-26,lima,lima,independencia,relampagos
141476,2016-10-26,lima,lima,independencia,relampagos
141496,2016-10-27,callao,callao,bellavista,relampagos
141498,2016-10-27,lima,lima,independencia,relampagos
141592,2016-10-28,lima,lima,independencia,relampagos
141640,2016-10-28,lima,lima,independencia,relampagos
141646,2016-10-28,lima,lima,independencia,relampagos
141651,2016-10-28,lima,lima,independencia,relampagos
141663,2016-10-28,callao,callao,bellavista,relampagos
141734,2016-10-31,lima,lima,chorrillos,relampagos
141737,2016-10-31,lima,lima,independencia,relampagos
141744,2016-10-31,lima,lima,independencia,relampagos
141747,2016-10-31,callao,callao,bellavista,relampagos
141748,2016-10-31,lima,lima,independencia,relampagos
141753,2016-10-31,callao,callao,bellavista,relampagos
141765,2016-10-31,lima,lima,independencia,relampagos
141841,2016-10-31,lima,lima,independencia,relampagos
141851,2016-10-31,lima,lima,independencia,relampagos
141984,2016-10-31,lima,lima,lurin,relampagos
141994,2016-10-31,lima,lima,independencia,relampagos
142011,2016-10-31,lima,lima,independencia,relampagos
142107,2016-11-07,lima,lima,independencia,relampagos
142108,2016-11-07,lima,lima,independencia,relampagos
142112,2016-11-07,lima,lima,independencia,relampagos
142114,2016-11-07,lima,lima,independencia,relampagos
142115,2016-11-07,lima,lima,independencia,relampagos
142132,2016-11-07,callao,callao,bellavista,relampagos
142172,2016-11-07,lima,lima,independencia,relampagos
142173,2016-11-07,lima,lima,independencia,relampagos
142205,2016-11-08,lima,lima,independencia,relampagos
142222,2016-11-08,lima,lima,san isidro,relampagos
142248,2016-11-09,lima,lima,independencia,relampagos
142269,2016-11-09,lima,lima,independencia,relampagos
142276,2016-11-09,lima,lima,chorrillos,relampagos
142390,2016-11-11,callao,callao,bellavista,relampagos
142394,2016-11-11,lima,lima,independencia,relampagos
142427,2016-11-11,lima,lima,independencia,relampagos
142440,2016-11-12,lima,lima,independencia,relampagos
142492,2016-11-14,lima,lima,independencia,relampagos
142511,2016-11-14,lima,lima,independencia,relampagos
142516,2016-11-14,lima,lima,independencia,relampagos
142538,2016-11-15,lima,lima,santiago de surco,relampagos
142605,2016-11-16,lima,lima,independencia,relampagos
142607,2016-11-16,lima,lima,independencia,relampagos
142608,2016-11-16,lima,lima,independencia,relampagos
142645,2016-11-16,lima,lima,independencia,relampagos
142656,2016-11-21,lima,lima,independencia,relampagos
142669,2016-11-21,lima,lima,independencia,relampagos
142700,2016-11-21,lima,lima,independencia,relampagos
142701,2016-11-21,lima,lima,independencia,relampagos
142730,2016-11-22,lima,lima,independencia,relampagos
142786,2016-11-22,lima,lima,independencia,relampagos
142805,2016-11-22,lima,lima,independencia,relampagos
142826,2016-11-23,lima,cañete,san vicente de cañete,relampagos
143013,2016-11-24,lima,lima,independencia,relampagos
143031,2016-11-24,lima,lima,san isidro,relampagos
143038,2016-11-25,lima,lima,independencia,relampagos
143043,2016-11-25,lima,lima,san isidro,relampagos
143079,2016-11-25,lima,lima,independencia,relampagos
143136,2016-11-26,lima,lima,san isidro,relampagos
143168,2016-11-28,lima,lima,independencia,relampagos
143184,2016-11-28,lima,lima,independencia,relampagos
143187,2016-11-28,lima,lima,independencia,relampagos
143190,2016-11-28,lima,lima,independencia,relampagos
143193,2016-11-28,lima,lima,independencia,relampagos
143202,2016-11-28,lima,lima,san isidro,relampagos
143204,2016-11-28,lima,lima,independencia,relampagos
143269,2016-11-29,lima,lima,independencia,relampagos
143316,2016-11-29,lima,lima,independencia,relampagos
143360,2016-11-29,lima,lima,independencia,relampagos
143389,2016-11-29,lima,lima,independencia,relampagos
143461,2016-11-30,lima,lima,independencia,relampagos
143463,2016-11-30,lima,lima,independencia,relampagos
143464,2016-11-30,lima,lima,independencia,relampagos
143465,2016-11-30,callao,callao,bellavista,relampagos
143466,2016-11-30,lima,lima,independencia,relampagos
143468,2016-11-30,lima,lima,independencia,relampagos
143475,2016-11-30,lima,lima,independencia,relampagos
143477,2016-11-30,lima,lima,independencia,relampagos
143496,2016-11-30,lima,lima,independencia,relampagos
143535,2016-11-30,lima,lima,independencia,relampagos
143651,2016-11-30,lima,lima,independencia,relampagos
143660,2016-11-30,lima,lima,independencia,relampagos
143664,2016-11-30,lima,lima,independencia,relampagos
143676,2016-11-30,lima,lima,independencia,relampagos
143682,2016-11-30,lima,lima,independencia,relampagos
143689,2016-11-30,lima,lima,independencia,relampagos
143691,2016-11-30,lima,lima,independencia,relampagos
143692,2016-11-30,callao,callao,bellavista,relampagos
143693,2016-11-30,lima,lima,independencia,relampagos
143714,2016-11-30,lima,lima,independencia,relampagos
143738,2016-12-02,callao,callao,bellavista,relampagos
143765,2016-12-03,lima,lima,independencia,relampagos
143779,2016-12-05,lima,lima,independencia,relampagos
143822,2016-12-06,lima,lima,independencia,relampagos
143845,2016-12-06,lima,lima,independencia,relampagos
143864,2016-12-06,lima,lima,independencia,relampagos
143872,2016-12-06,lima,lima,santiago de surco,relampagos
143907,2016-12-07,lima,lima,san juan de miraflores,relampagos
143917,2016-12-07,lima,lima,independencia,relampagos
143921,2016-12-07,lima,lima,independencia,relampagos
143930,2016-12-07,lima,lima,independencia,relampagos
143945,2016-12-07,lima,lima,independencia,relampagos
143977,2016-12-09,lima,lima,independencia,relampagos
144002,2016-12-09,lima,lima,independencia,relampagos
144003,2016-12-09,lima,lima,san isidro,relampagos
144008,2016-12-09,lima,lima,independencia,relampagos
144012,2016-12-09,lima,lima,santiago de surco,relampagos
144027,2016-12-09,callao,callao,bellavista,relampagos
144056,2016-12-12,lima,lima,independencia,relampagos
144087,2016-12-12,lima,lima,independencia,relampagos
144120,2016-12-13,lima,lima,independencia,relampagos
144128,2016-12-13,callao,callao,bellavista,relampagos
144143,2016-12-13,lima,lima,independencia,relampagos
144215,2016-12-14,lima,lima,santiago de surco,relampagos
144239,2016-12-14,lima,lima,santiago de surco,relampagos
144276,2016-12-15,lima,lima,santiago de surco,relampagos
144281,2016-12-15,lima,lima,independencia,relampagos
144296,2016-12-19,lima,lima,independencia,relampagos
144299,2016-12-19,lima,lima,independencia,relampagos
144345,2016-12-19,lima,lima,san isidro,relampagos
144349,2016-12-19,lima,lima,independencia,relampagos
144353,2016-12-19,lima,lima,santiago de surco,relampagos
144365,2016-12-20,lima,lima,independencia,relampagos
144379,2016-12-20,lima,lima,independencia,relampagos
144380,2016-12-20,lima,lima,independencia,relampagos
144425,2016-12-20,lima,lima,santiago de surco,relampagos
