ClienteID,Sexo,EstadoCivil,DomicilioDepartamento,DomicilioProvincia,DomicilioDistrito,FechaNacimiento,TipoPersona,VentaID
14274,masculino,soltero,callao,callao,ventanilla,1982-01-23 00:00:00,persona natural,131062
173639,masculino,divorciado,callao,callao,bellavista,1988-08-15 00:00:00,persona natural,131131
173371,femenino,casado,lima,lima,cercado de lima,1980-07-02 00:00:00,persona natural,131133
173716,masculino,casado,lima,lima,los olivos,1984-12-09 00:00:00,persona natural,131216
173785,femenino,soltero,callao,callao,callao,1985-02-06 00:00:00,persona natural,131272
173944,masculino,casado,lima,lima,comas,1975-10-31 00:00:00,persona natural,131305
173951,NO ESPECIFICA,"",lima,lima,lurigancho (chosica),2012-03-14 00:00:00,persona jurídica,131312
173743,masculino,soltero,callao,callao,ventanilla,1990-06-18 00:00:00,persona natural,131323
173478,masculino,soltero,lima,lima,los olivos,1967-02-07 00:00:00,persona natural,131380
173907,masculino,soltero,lima,lima,san martin de porres,1993-08-26 00:00:00,persona natural,131391
173996,femenino,soltero,lima,lima,s.j.de lurigancho,1982-01-29 00:00:00,persona natural,131426
174117,femenino,soltero,lima,lima,puente piedra,1986-07-13 00:00:00,persona natural,131491
174096,femenino,soltero,lima,lima,independencia,1968-10-25 00:00:00,persona natural,131493
174106,femenino,soltero,callao,callao,ventanilla,1992-12-17 00:00:00,persona natural,131498
174219,femenino,conviviente,lima,lima,s.j.de lurigancho,1973-07-05 00:00:00,persona natural,131538
174304,masculino,soltero,lima,lima,el agustino,1962-01-07 00:00:00,persona natural,131586
173814,masculino,soltero,callao,callao,la perla,1989-06-02 00:00:00,persona natural,131599
174331,masculino,soltero,lima,lima,cercado de lima,1979-08-27 00:00:00,persona natural,131625
174452,femenino,viudo,lima,lima,comas,1951-10-21 00:00:00,persona natural,131684
174256,femenino,casado,lima,lima,rimac,1980-06-14 00:00:00,persona natural,131715
174502,masculino,divorciado,lima,lima,los olivos,1961-02-12 00:00:00,persona natural,131740
174218,masculino,soltero,lima,lima,villa el salvador,1984-06-15 00:00:00,persona natural,131750
174217,masculino,casado,lima,lima,villa el salvador,1984-01-25 00:00:00,persona natural,131759
174485,masculino,soltero,cajamarca,cutervo,santo domingo de la capil,1990-01-06 00:00:00,persona natural,131773
174447,masculino,casado,lima,lima,san martin de porres,1957-06-23 00:00:00,persona natural,131774
174411,femenino,soltero,lima,lima,san martin de porres,1989-05-04 00:00:00,persona natural,131797
174392,masculino,soltero,lima,lima,san martin de porres,1983-01-16 00:00:00,persona natural,131806
174538,masculino,soltero,lima,huaral,huaral,1989-06-27 00:00:00,persona natural,131812
174539,femenino,soltero,lima,lima,comas,1983-01-19 00:00:00,persona natural,131813
174482,masculino,casado,lima,lima,san martin de porres,1982-10-13 00:00:00,persona natural,131829
174406,femenino,soltero,lima,lima,san martin de porres,1958-08-09 00:00:00,persona natural,131835
174592,NO ESPECIFICA,"",lima,lima,santiago de surco,2007-04-25 00:00:00,persona jurídica,131847
174602,masculino,soltero,lima,lima,carabayllo,1989-08-10 00:00:00,persona natural,131944
174482,masculino,casado,lima,lima,san martin de porres,1982-10-13 00:00:00,persona natural,132013
174468,masculino,casado,lima,lima,san martin de porres,1975-11-23 00:00:00,persona natural,132027
174688,masculino,casado,lima,lima,carabayllo,1970-11-24 00:00:00,persona natural,132040
174729,NO ESPECIFICA,"",huanuco,huanuco,huanuco,2011-08-22 00:00:00,persona jurídica,132071
174733,masculino,casado,lima,lima,san martin de porres,1986-12-11 00:00:00,persona natural,132085
174734,masculino,soltero,lima,lima,chorrillos,1994-01-23 00:00:00,persona natural,132086
174461,masculino,soltero,lima,lima,san martin de porres,1991-10-17 00:00:00,persona natural,132093
174611,femenino,soltero,lima,lima,magdalena del mar,1978-02-06 00:00:00,persona natural,132101
136662,masculino,soltero,lima,lima,comas,1970-11-14 00:00:00,persona natural,132102
120110,femenino,casado,lima,lima,s.j.de lurigancho,1963-12-28 00:00:00,persona natural,132124
105469,femenino,soltero,lima,lima,villa maria del triunfo,1982-05-23 00:00:00,persona natural,132159
62817,femenino,soltero,callao,callao,la perla,1973-03-21 00:00:00,persona natural,132169
39919,masculino,casado,lima,lima,cercado de lima,1970-07-18 00:00:00,persona natural,132183
68040,femenino,soltero,lima,lima,san isidro,1968-11-16 00:00:00,persona natural,132191
174874,masculino,soltero,lima,barranca,barranca,1981-11-27 00:00:00,persona natural,132192
174875,masculino,soltero,lima,lima,san martin de porres,1981-01-14 00:00:00,persona natural,132193
174873,masculino,soltero,lima,lima,s.j.de lurigancho,1982-08-07 00:00:00,persona natural,132224
174840,masculino,soltero,lima,lima,chorrillos,1989-07-18 00:00:00,persona natural,132231
174908,masculino,soltero,lima,lima,s.j.de lurigancho,1992-05-09 00:00:00,persona natural,132252
174938,femenino,casado,lima,lima,puente piedra,1988-06-19 00:00:00,persona natural,132255
174954,femenino,soltero,lima,lima,los olivos,1977-12-05 00:00:00,persona natural,132259
174892,femenino,soltero,lima,lima,los olivos,1987-11-06 00:00:00,persona natural,132262
174949,masculino,soltero,lima,lima,s.j.de lurigancho,1968-09-25 00:00:00,persona natural,132263
175024,masculino,soltero,callao,callao,la perla,1976-11-28 00:00:00,persona natural,132312
174560,masculino,casado,lima,lima,magdalena del mar,1969-12-20 00:00:00,persona natural,132328
175042,masculino,soltero,lima,lima,s.j.de lurigancho,1990-08-11 00:00:00,persona natural,132332
174945,masculino,soltero,lima,lima,cercado de lima,1996-01-15 00:00:00,persona natural,132344
175017,masculino,soltero,lima,lima,cercado de lima,1994-04-22 00:00:00,persona natural,132356
175046,masculino,soltero,lima,lima,villa maria del triunfo,1980-07-09 00:00:00,persona natural,132366
175110,femenino,soltero,lima,lima,jesus maria,1972-11-12 00:00:00,persona natural,132368
175117,masculino,casado,lima,lima,independencia,1960-02-11 00:00:00,persona natural,132373
175135,femenino,soltero,lima,lima,independencia,1990-02-09 00:00:00,persona natural,132381
175140,masculino,casado,lima,lima,chorrillos,1978-07-30 00:00:00,persona natural,132388
175165,masculino,soltero,lima,lima,s.j.de lurigancho,1997-11-04 00:00:00,persona natural,132391
174745,masculino,soltero,lima,lima,s.j.de lurigancho,1987-08-11 00:00:00,persona natural,132394
175155,masculino,soltero,lima,lima,san martin de porres,1981-12-31 00:00:00,persona natural,132395
175186,femenino,divorciado,lima,lima,san miguel,1975-09-02 00:00:00,persona natural,132426
175188,femenino,soltero,lima,lima,rimac,1980-07-21 00:00:00,persona natural,132438
175097,NO ESPECIFICA,"",callao,callao,callao,2009-11-11 00:00:00,persona jurídica,132454
175229,femenino,soltero,lima,lima,comas,1987-11-06 00:00:00,persona natural,132492
175364,femenino,casado,lima,lima,villa maria del triunfo,1981-07-27 00:00:00,persona natural,132515
175280,NO ESPECIFICA,"",lima,lima,miraflores,2016-06-06 00:00:00,persona jurídica,132518
175284,femenino,soltero,cuzco,quispicanchi,andahuaylillas,1995-01-15 00:00:00,persona natural,132528
175402,masculino,soltero,callao,callao,callao,1985-04-10 00:00:00,persona natural,132546
175434,masculino,soltero,lima,lima,puente piedra,1986-03-06 00:00:00,persona natural,132550
175454,masculino,soltero,lima,lima,s.j.de lurigancho,1973-03-04 00:00:00,persona natural,132574
175452,femenino,casado,lima,lima,san martin de porres,1983-09-15 00:00:00,persona natural,132585
175427,femenino,soltero,lima,lima,chaclacayo,1974-04-15 00:00:00,persona natural,132616
175418,masculino,casado,lima,lima,comas,1960-03-16 00:00:00,persona natural,132620
163858,NO ESPECIFICA,"",puno,san roman,juliaca,2008-07-18 00:00:00,persona jurídica,132655
175545,femenino,soltero,lima,lima,la molina,1988-12-11 00:00:00,persona natural,132670
175558,masculino,soltero,lima,lima,surquillo,1975-09-14 00:00:00,persona natural,132673
175614,masculino,soltero,lima,lima,s.j.de lurigancho,1989-05-08 00:00:00,persona natural,132729
175616,masculino,casado,lima,lima,villa el salvador,1961-03-28 00:00:00,persona natural,132796
175568,masculino,soltero,lima,lima,rimac,1989-10-09 00:00:00,persona natural,132852
175770,masculino,casado,lima,lima,s.j.de lurigancho,1973-07-10 00:00:00,persona natural,132873
175404,femenino,casado,callao,callao,callao,1983-06-03 00:00:00,persona natural,132878
175300,femenino,casado,lima,lima,san martin de porres,1961-05-14 00:00:00,persona natural,132901
175912,femenino,soltero,callao,callao,ventanilla,1992-11-08 00:00:00,persona natural,132902
175878,masculino,casado,lima,lima,chorrillos,1969-11-29 00:00:00,persona natural,132912
175932,femenino,soltero,lima,lima,puente piedra,1984-05-07 00:00:00,persona natural,132931
175953,masculino,soltero,lima,lima,san martin de porres,1987-11-05 00:00:00,persona natural,132955
176022,masculino,soltero,lima,lima,san martin de porres,1990-12-09 00:00:00,persona natural,133039
175992,masculino,soltero,lima,lima,el agustino,1988-05-04 00:00:00,persona natural,133050
132716,masculino,casado,lima,lima,surquillo,1963-02-19 00:00:00,persona natural,133059
175876,masculino,soltero,lima,lima,los olivos,1986-06-22 00:00:00,persona natural,133141
176165,masculino,soltero,lima,lima,surquillo,1986-11-17 00:00:00,persona natural,133185
176092,femenino,soltero,callao,callao,ventanilla,1982-08-02 00:00:00,persona natural,133222
36146,masculino,soltero,lima,lima,puente piedra,1988-03-02 00:00:00,persona natural,133224
176297,masculino,soltero,lima,lima,independencia,1984-04-12 00:00:00,persona natural,133296
176064,masculino,soltero,lima,lima,ate,1962-06-12 00:00:00,persona natural,133302
176383,masculino,soltero,lima,lima,san borja,1961-02-04 00:00:00,persona natural,133370
176375,masculino,casado,lima,lima,san martin de porres,1987-01-09 00:00:00,persona natural,133451
176330,masculino,soltero,lima,lima,la molina,1974-01-12 00:00:00,persona natural,133564
176655,masculino,soltero,lima,lima,carabayllo,1993-11-25 00:00:00,persona natural,133592
176513,masculino,soltero,callao,callao,ventanilla,1978-12-13 00:00:00,persona natural,133700
176528,masculino,soltero,lima,lima,s.j.de lurigancho,1978-06-07 00:00:00,persona natural,133713
176722,femenino,soltero,lima,lima,ate,1994-05-03 00:00:00,persona natural,133715
176491,femenino,casado,callao,callao,callao,1967-05-27 00:00:00,persona natural,133727
176574,femenino,casado,lima,lima,san juan de miraflores,1964-06-07 00:00:00,persona natural,133745
175878,masculino,casado,lima,lima,chorrillos,1969-11-29 00:00:00,persona natural,133757
174949,masculino,soltero,lima,lima,s.j.de lurigancho,1968-09-25 00:00:00,persona natural,133761
176602,masculino,casado,lima,lima,s.j.de lurigancho,1992-02-08 00:00:00,persona natural,133775
176631,masculino,casado,lima,lima,puente piedra,1968-10-16 00:00:00,persona natural,133853
176659,femenino,soltero,lima,lima,santa anita,1978-10-05 00:00:00,persona natural,133869
176497,femenino,soltero,lima,lima,puente piedra,1989-08-14 00:00:00,persona natural,133876
111952,femenino,soltero,lima,lima,santa rosa,1989-12-16 00:00:00,persona natural,133882
176636,masculino,soltero,lima,lima,independencia,1985-11-28 00:00:00,persona natural,133888
176838,femenino,casado,lima,lima,carabayllo,1976-08-06 00:00:00,persona natural,133913
176660,masculino,casado,lima,lima,san martin de porres,1971-08-27 00:00:00,persona natural,133928
176645,NO ESPECIFICA,"",callao,callao,callao,2013-08-19 00:00:00,persona jurídica,133936
176968,femenino,soltero,lima,lima,s.j.de lurigancho,1985-02-23 00:00:00,persona natural,134044
177022,masculino,casado,lima,lima,s.j.de lurigancho,1968-04-03 00:00:00,persona natural,134050
176767,femenino,soltero,lima,lima,s.j.de lurigancho,1997-02-09 00:00:00,persona natural,134066
177105,femenino,soltero,callao,callao,callao,1980-09-01 00:00:00,persona natural,134074
176841,femenino,soltero,lima,lima,s.j.de lurigancho,1982-07-25 00:00:00,persona natural,134092
177017,masculino,conviviente,lima,lima,s.j.de lurigancho,1979-09-14 00:00:00,persona natural,134106
177088,femenino,soltero,lima,lima,cercado de lima,1964-04-09 00:00:00,persona natural,134111
176927,masculino,soltero,lima,lima,ate,1984-12-02 00:00:00,persona natural,134112
177004,masculino,casado,callao,callao,callao,1980-05-03 00:00:00,persona natural,134118
177214,masculino,soltero,lima,lima,chorrillos,1991-03-05 00:00:00,persona natural,134143
177146,masculino,casado,callao,callao,mi peru,1975-10-29 00:00:00,persona natural,134183
177194,masculino,soltero,callao,callao,ventanilla,1980-03-01 00:00:00,persona natural,134190
177288,femenino,soltero,lima,lima,la victoria,1990-02-26 00:00:00,persona natural,134193
177310,masculino,soltero,lima,lima,s.j.de lurigancho,1982-10-21 00:00:00,persona natural,134206
177115,femenino,soltero,callao,callao,callao,1973-10-22 00:00:00,persona natural,134207
177286,NO ESPECIFICA,"",lima,lima,s.j.de lurigancho,2012-02-09 00:00:00,persona jurídica,134214
177205,femenino,divorciado,lima,lima,s.j.de lurigancho,1975-04-23 00:00:00,persona natural,134225
177325,masculino,soltero,lima,lima,independencia,1991-11-17 00:00:00,persona natural,134226
177326,femenino,soltero,loreto,maynas,iquitos,1970-11-11 00:00:00,persona natural,134231
177337,masculino,soltero,callao,callao,callao,1984-08-21 00:00:00,persona natural,134246
177353,femenino,soltero,lima,lima,s.j.de lurigancho,1987-10-21 00:00:00,persona natural,134265
177436,masculino,soltero,callao,callao,callao,1986-10-05 00:00:00,persona natural,134272
177436,masculino,soltero,callao,callao,callao,1986-10-05 00:00:00,persona natural,134273
177233,NO ESPECIFICA,"",lima,lima,villa el salvador,2015-11-10 00:00:00,persona jurídica,134277
177233,NO ESPECIFICA,"",lima,lima,villa el salvador,2015-11-10 00:00:00,persona jurídica,134281
177304,femenino,soltero,lima,lima,cercado de lima,1970-04-19 00:00:00,persona natural,134309
177500,masculino,soltero,callao,callao,callao,1981-05-02 00:00:00,persona natural,134334
177513,masculino,casado,lima,lima,san martin de porres,1987-06-09 00:00:00,persona natural,134340
177517,femenino,soltero,lima,lima,s.j.de lurigancho,1978-04-03 00:00:00,persona natural,134347
177465,masculino,soltero,lima,lima,la molina,1988-07-24 00:00:00,persona natural,134350
177460,masculino,soltero,lima,lima,barranco,1984-02-29 00:00:00,persona natural,134352
177606,femenino,casado,lima,lima,cercado de lima,1961-11-23 00:00:00,persona natural,134396
177565,femenino,soltero,lima,lima,la molina,1987-06-06 00:00:00,persona natural,134402
177689,NO ESPECIFICA,"",lima,lima,cercado de lima,2016-02-05 00:00:00,persona jurídica,134446
177689,NO ESPECIFICA,"",lima,lima,cercado de lima,2016-02-05 00:00:00,persona jurídica,134449
177722,femenino,soltero,lima,lima,comas,1977-01-02 00:00:00,persona natural,134485
177633,masculino,soltero,lima,lima,independencia,1994-12-28 00:00:00,persona natural,134585
177682,masculino,soltero,lima,lima,los olivos,1988-09-18 00:00:00,persona natural,134587
177894,femenino,soltero,lima,lima,s.j.de lurigancho,1977-03-20 00:00:00,persona natural,134704
177734,masculino,soltero,lima,lima,rimac,1971-03-19 00:00:00,persona natural,134708
178080,masculino,soltero,lima,lima,san martin de porres,1991-02-26 00:00:00,persona natural,134745
177965,masculino,soltero,lima,lima,independencia,1989-06-23 00:00:00,persona natural,134752
177965,masculino,soltero,lima,lima,independencia,1989-06-23 00:00:00,persona natural,134758
178098,femenino,soltero,lima,lima,san martin de porres,1992-08-20 00:00:00,persona natural,134767
177979,masculino,soltero,lima,lima,carabayllo,1967-07-24 00:00:00,persona natural,134773
177847,masculino,soltero,ancash,casma,casma,1990-02-18 00:00:00,persona natural,134778
177639,masculino,casado,lima,lima,s.j.de lurigancho,1979-09-22 00:00:00,persona natural,134780
114001,femenino,soltero,lima,lima,san martin de porres,1980-12-30 00:00:00,persona natural,134873
65807,femenino,casado,lima,lima,santiago de surco,1971-12-15 00:00:00,persona natural,134883
177597,masculino,soltero,lima,lima,los olivos,1976-12-30 00:00:00,persona natural,134999
178066,masculino,soltero,callao,callao,la perla,1985-08-26 00:00:00,persona natural,135039
178220,masculino,soltero,lima,lima,s.j.de lurigancho,1989-04-01 00:00:00,persona natural,135045
178281,femenino,casado,lima,lima,comas,1978-09-26 00:00:00,persona natural,135047
178370,femenino,soltero,lima,lima,independencia,1988-10-06 00:00:00,persona natural,135048
